time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2021/09/06/13:42:34.221690,5474,1556456411,446020,gps,0,5,22.2983434,114.1779822,16.288,"(10.889999999999999, 0.0, 0.0, 0.0, 10.889999999999999, 0.0, 0.0, 0.0, 56.295009)",2
2021/09/06/13:42:35.965572,5475,1556456412,445644,gps,0,5,22.2982927,114.1779263,15.356,"(9.828224999999998, 0.0, 0.0, 0.0, 9.828224999999998, 0.0, 0.0, 0.0, 48.8601)",2
2021/09/06/13:42:36.720988,5476,1556456413,445252,gps,0,5,22.2982567,114.1778669,20.112,"(10.510564, 0.0, 0.0, 0.0, 10.510564, 0.0, 0.0, 0.0, 49.730703999999996)",2
2021/09/06/13:42:37.476939,5477,1556456414,444849,gps,0,5,22.298247,114.1778081,29.018,"(11.553201, 0.0, 0.0, 0.0, 11.553201, 0.0, 0.0, 0.0, 48.024899999999995)",2
2021/09/06/13:42:38.464825,5478,1556456415,444461,gps,0,5,22.2982254,114.1777538,33.277,"(14.348943999999998, 0.0, 0.0, 0.0, 14.348943999999998, 0.0, 0.0, 0.0, 48.79022500000001)",2
2021/09/06/13:42:42.731649,5479,1556456416,444079,gps,0,5,22.2981981,114.1777028,35.42,"(16.900320999999998, 0.0, 0.0, 0.0, 16.900320999999998, 0.0, 0.0, 0.0, 59.4441)",2
2021/09/06/13:42:45.936569,5480,1556456417,443687,gps,0,5,22.2981938,114.1776552,40.856,"(19.439280999999998, 0.0, 0.0, 0.0, 19.439280999999998, 0.0, 0.0, 0.0, 72.23300100000002)",2
2021/09/06/13:42:49.342034,5481,1556456418,443303,gps,0,5,22.29819,114.1776051,43.25,"(25.240576, 0.0, 0.0, 0.0, 25.240576, 0.0, 0.0, 0.0, 105.41128899999998)",2
2021/09/06/13:42:52.993254,5482,1556456419,442912,gps,0,5,22.2981805,114.177554,47.745,"(32.615521, 0.0, 0.0, 0.0, 32.615521, 0.0, 0.0, 0.0, 140.8969)",2
2021/09/06/13:42:55.689125,5483,1556456420,442524,gps,0,5,22.2981488,114.1775078,51.033,"(39.702601, 0.0, 0.0, 0.0, 39.702601, 0.0, 0.0, 0.0, 171.452836)",2
2021/09/06/13:43:00.008425,5484,1556456421,442134,gps,0,5,22.2981027,114.1774586,54.569,"(47.293129, 0.0, 0.0, 0.0, 47.293129, 0.0, 0.0, 0.0, 208.71580899999998)",2
2021/09/06/13:43:03.330851,5485,1556456422,441759,gps,0,5,22.2980544,114.1774117,53.318,"(50.126400000000004, 0.0, 0.0, 0.0, 50.126400000000004, 0.0, 0.0, 0.0, 242.051364)",2
2021/09/06/13:43:04.387644,5486,1556456423,441383,gps,0,5,22.2980098,114.1773606,52.021,"(50.069776, 0.0, 0.0, 0.0, 50.069776, 0.0, 0.0, 0.0, 268.00964099999993)",2
2021/09/06/13:43:05.200126,5487,1556456424,441023,gps,0,5,22.2979349,114.1773229,44.042,"(41.589600999999995, 0.0, 0.0, 0.0, 41.589600999999995, 0.0, 0.0, 0.0, 241.615936)",2
2021/09/06/13:43:08.269821,5488,1556456425,440658,gps,0,5,22.2978831,114.1772681,38.277,"(36.820623999999995, 0.0, 0.0, 0.0, 36.820623999999995, 0.0, 0.0, 0.0, 214.44673600000002)",2
2021/09/06/13:43:12.755739,5489,1556456426,440289,gps,0,5,22.2978321,114.1772064,33.891,"(32.913169, 0.0, 0.0, 0.0, 32.913169, 0.0, 0.0, 0.0, 192.848769)",2
2021/09/06/13:43:18.406780,5490,1556456427,439914,gps,0,5,22.2977873,114.1771527,32.52,"(33.605208999999995, 0.0, 0.0, 0.0, 33.605208999999995, 0.0, 0.0, 0.0, 195.41244099999997)",2
2021/09/06/13:43:22.317481,5491,1556456428,439546,gps,0,5,22.2977443,114.1771175,28.576,"(36.614601, 0.0, 0.0, 0.0, 36.614601, 0.0, 0.0, 0.0, 205.72164899999999)",2
2021/09/06/13:43:25.286330,5492,1556456429,439181,gps,0,5,22.2977094,114.1770828,22.362,"(49.224256, 0.0, 0.0, 0.0, 49.224256, 0.0, 0.0, 0.0, 244.234384)",2
2021/09/06/13:43:29.293058,5493,1556456430,438814,gps,0,5,22.2976613,114.1770365,16.698,"(73.08540099999999, 0.0, 0.0, 0.0, 73.08540099999999, 0.0, 0.0, 0.0, 308.03760099999994)",2
2021/09/06/13:43:32.235823,5494,1556456431,438439,gps,0,5,22.2976121,114.1769873,14.957,"(87.44120100000002, 0.0, 0.0, 0.0, 87.44120100000002, 0.0, 0.0, 0.0, 388.011204)",2
2021/09/06/13:43:34.341904,5495,1556456432,438063,gps,0,5,22.2975555,114.1769234,14.262,"(84.29076099999999, 0.0, 0.0, 0.0, 84.29076099999999, 0.0, 0.0, 0.0, 395.41322500000007)",2
2021/09/06/13:43:35.112242,5496,1556456433,437592,gps,0,5,22.29757,114.1768349,49.759,"(67.0761, 0.0, 0.0, 0.0, 67.0761, 0.0, 0.0, 0.0, 316.092841)",2
2021/09/06/13:43:36.069268,5497,1556456434,437233,gps,0,5,22.2974879,114.1767871,41.528,"(41.912676000000005, 0.0, 0.0, 0.0, 41.912676000000005, 0.0, 0.0, 0.0, 223.562304)",2
2021/09/06/13:43:40.513032,5498,1556456435,436851,gps,0,5,22.297434,114.1767297,41.143,"(28.005263999999997, 0.0, 0.0, 0.0, 28.005263999999997, 0.0, 0.0, 0.0, 180.39176099999997)",2
2021/09/06/13:43:44.088551,5499,1556456436,436468,gps,0,5,22.2973952,114.1766816,42.598,"(25.260675999999997, 0.0, 0.0, 0.0, 25.260675999999997, 0.0, 0.0, 0.0, 173.7124)",2
2021/09/06/13:43:48.823365,5500,1556456437,436094,gps,0,5,22.2973229,114.1766463,38.897,"(21.086463999999996, 0.0, 0.0, 0.0, 21.086463999999996, 0.0, 0.0, 0.0, 165.251025)",2
2021/09/06/13:43:52.071829,5501,1556456438,435709,gps,0,5,22.2972867,114.1765955,41.098,"(20.241000999999997, 0.0, 0.0, 0.0, 20.241000999999997, 0.0, 0.0, 0.0, 170.250304)",2
2021/09/06/13:43:55.457861,5502,1556456439,435320,gps,0,5,22.2972661,114.1765291,45.326,"(19.847025000000002, 0.0, 0.0, 0.0, 19.847025000000002, 0.0, 0.0, 0.0, 171.8721)",2
2021/09/06/13:43:59.532841,5503,1556456440,434938,gps,0,5,22.2972404,114.1764751,46.439,"(19.704721, 0.0, 0.0, 0.0, 19.704721, 0.0, 0.0, 0.0, 170.3025)",2
2021/09/06/13:44:02.758137,5504,1556456441,434555,gps,0,5,22.2972199,114.1764204,47.666,"(20.493729000000002, 0.0, 0.0, 0.0, 20.493729000000002, 0.0, 0.0, 0.0, 177.98228099999997)",2
2021/09/06/13:44:03.657708,5505,1556456442,434180,gps,0,5,22.2971958,114.1763676,46.083,"(19.855936000000003, 0.0, 0.0, 0.0, 19.855936000000003, 0.0, 0.0, 0.0, 182.142016)",2
2021/09/06/13:44:04.731266,5506,1556456443,433792,gps,0,5,22.2971867,114.17631,49.47,"(15.139881, 0.0, 0.0, 0.0, 15.139881, 0.0, 0.0, 0.0, 178.2225)",2
2021/09/06/13:44:09.438660,5507,1556456444,433429,gps,0,5,22.2971714,114.17625,43.443,"(11.950849, 0.0, 0.0, 0.0, 11.950849, 0.0, 0.0, 0.0, 163.35396100000003)",2
2021/09/06/13:44:11.763216,5508,1556456445,433059,gps,0,5,22.2971695,114.1761829,39.951,"(10.969344, 0.0, 0.0, 0.0, 10.969344, 0.0, 0.0, 0.0, 151.240804)",2
2021/09/06/13:44:16.289126,5509,1556456446,432684,gps,0,5,22.2971742,114.1761172,38.516,"(11.235904, 0.0, 0.0, 0.0, 11.235904, 0.0, 0.0, 0.0, 151.486864)",2
2021/09/06/13:44:20.729512,5510,1556456447,432309,gps,0,5,22.2971808,114.1760545,37.225,"(12.229009, 0.0, 0.0, 0.0, 12.229009, 0.0, 0.0, 0.0, 153.685609)",2
2021/09/06/13:44:24.436779,5511,1556456448,431932,gps,0,5,22.2971844,114.1759955,36.457,"(13.053768999999999, 0.0, 0.0, 0.0, 13.053768999999999, 0.0, 0.0, 0.0, 158.03004099999998)",2
2021/09/06/13:44:26.214303,5512,1556456449,431559,gps,0,5,22.2971849,114.1759455,34.454,"(13.498275999999999, 0.0, 0.0, 0.0, 13.498275999999999, 0.0, 0.0, 0.0, 161.54410000000001)",2
2021/09/06/13:44:27.283431,5513,1556456450,431185,gps,0,5,22.2971862,114.1759042,32.68,"(13.111641, 0.0, 0.0, 0.0, 13.111641, 0.0, 0.0, 0.0, 159.01209999999998)",2
2021/09/06/13:44:28.158359,5514,1556456451,430813,gps,0,5,22.2971857,114.1758683,29.7,"(12.766328999999999, 0.0, 0.0, 0.0, 12.766328999999999, 0.0, 0.0, 0.0, 154.480041)",2
2021/09/06/13:44:29.068593,5515,1556456452,430442,gps,0,5,22.2971846,114.1758324,26.976,"(12.482089, 0.0, 0.0, 0.0, 12.482089, 0.0, 0.0, 0.0, 154.281241)",2
2021/09/06/13:44:30.980442,5516,1556456453,430067,gps,0,5,22.297185,114.1758004,25.55,"(12.208036000000002, 0.0, 0.0, 0.0, 12.208036000000002, 0.0, 0.0, 0.0, 153.313924)",2
2021/09/06/13:44:34.725589,5517,1556456454,429690,gps,0,5,22.2971867,114.175771,24.507,"(11.978520999999999, 0.0, 0.0, 0.0, 11.978520999999999, 0.0, 0.0, 0.0, 154.828249)",2
2021/09/06/13:44:40.068943,5518,1556456455,429327,gps,0,5,22.2971815,114.1757346,18.137,"(7.306208999999999, 0.0, 0.0, 0.0, 7.306208999999999, 0.0, 0.0, 0.0, 105.53452899999999)",2
2021/09/06/13:44:42.936560,5519,1556456456,428960,gps,0,5,22.2971814,114.1756934,13.711,"(4.9729, 0.0, 0.0, 0.0, 4.9729, 0.0, 0.0, 0.0, 71.28424899999999)",2
2021/09/06/13:44:46.455924,5520,1556456457,428584,gps,0,5,22.2971877,114.1756502,12.444,"(4.435236, 0.0, 0.0, 0.0, 4.435236, 0.0, 0.0, 0.0, 60.233121000000004)",2
2021/09/06/13:44:49.763489,5521,1556456458,428208,gps,0,5,22.2972032,114.1756075,11.323,"(4.368099999999999, 0.0, 0.0, 0.0, 4.368099999999999, 0.0, 0.0, 0.0, 55.935441000000004)",2
2021/09/06/13:44:53.682353,5522,1556456459,427831,gps,0,5,22.2972277,114.1755689,10.626,"(4.840000000000001, 0.0, 0.0, 0.0, 4.840000000000001, 0.0, 0.0, 0.0, 57.289761)",2
2021/09/06/13:44:56.208713,5523,1556456460,427454,gps,0,5,22.2972603,114.1755404,10.148,"(5.317636, 0.0, 0.0, 0.0, 5.317636, 0.0, 0.0, 0.0, 55.905529)",2
2021/09/06/13:44:56.835032,5524,1556456461,427076,gps,0,5,22.2972955,114.1755162,10.101,"(6.290064, 0.0, 0.0, 0.0, 6.290064, 0.0, 0.0, 0.0, 60.87120399999999)",2
2021/09/06/13:44:59.320110,5525,1556456462,426700,gps,0,5,22.2973336,114.1754879,9.981,"(8.254129, 0.0, 0.0, 0.0, 8.254129, 0.0, 0.0, 0.0, 69.438889)",2
2021/09/06/13:45:02.346717,5526,1556456463,426321,gps,0,5,22.297377,114.1754768,10.747,"(9.375843999999999, 0.0, 0.0, 0.0, 9.375843999999999, 0.0, 0.0, 0.0, 74.166544)",2
2021/09/06/13:45:06.591913,5527,1556456464,425943,gps,0,5,22.2974215,114.1754802,11.199,"(11.142244, 0.0, 0.0, 0.0, 11.142244, 0.0, 0.0, 0.0, 84.16227599999999)",2
2021/09/06/13:45:10.959495,5528,1556456465,425568,gps,0,5,22.2974692,114.1754785,11.164,"(16.104169, 0.0, 0.0, 0.0, 16.104169, 0.0, 0.0, 0.0, 98.4064)",2
2021/09/06/13:45:14.575541,5529,1556456466,425191,gps,0,5,22.2975199,114.1754634,12.338,"(25.553024999999998, 0.0, 0.0, 0.0, 25.553024999999998, 0.0, 0.0, 0.0, 121.17606399999998)",2
2021/09/06/13:45:18.004771,5530,1556456467,424813,gps,0,5,22.2975755,114.1754591,13.464,"(42.1201, 0.0, 0.0, 0.0, 42.1201, 0.0, 0.0, 0.0, 148.328041)",2
2021/09/06/13:45:21.368508,5531,1556456468,424440,gps,0,5,22.2976377,114.1754644,11.668,"(51.84, 0.0, 0.0, 0.0, 51.84, 0.0, 0.0, 0.0, 168.246841)",2
2021/09/06/13:45:22.278707,5532,1556456469,424063,gps,0,5,22.2977066,114.1754745,10.459,"(53.304601000000005, 0.0, 0.0, 0.0, 53.304601000000005, 0.0, 0.0, 0.0, 164.968336)",2
2021/09/06/13:45:23.249332,5533,1556456470,423681,gps,0,5,22.2977787,114.1754904,11.654,"(53.978409000000006, 0.0, 0.0, 0.0, 53.978409000000006, 0.0, 0.0, 0.0, 163.302841)",2
2021/09/06/13:45:24.197096,5534,1556456471,423300,gps,0,5,22.2978512,114.1755083,12.266,"(55.756088999999996, 0.0, 0.0, 0.0, 55.756088999999996, 0.0, 0.0, 0.0, 169.624576)",2
2021/09/06/13:45:27.745465,5535,1556456472,422924,gps,0,5,22.2979301,114.1755314,11.28,"(55.338721, 0.0, 0.0, 0.0, 55.338721, 0.0, 0.0, 0.0, 172.71216399999997)",2
2021/09/06/13:45:31.088140,5536,1556456473,422548,gps,0,5,22.2980108,114.1755552,9.943,"(54.1696, 0.0, 0.0, 0.0, 54.1696, 0.0, 0.0, 0.0, 165.842884)",2
2021/09/06/13:45:32.140378,5537,1556456474,422167,gps,0,5,22.2980939,114.1755814,10.894,"(50.665924000000004, 0.0, 0.0, 0.0, 50.665924000000004, 0.0, 0.0, 0.0, 159.08776899999998)",2
2021/09/06/13:45:35.237922,5538,1556456475,421788,gps,0,5,22.2981789,114.1756023,10.605,"(48.69248399999999, 0.0, 0.0, 0.0, 48.69248399999999, 0.0, 0.0, 0.0, 151.265401)",2
2021/09/06/13:45:39.845586,5539,1556456476,421410,gps,0,5,22.2982674,114.1756081,10.852,"(49.098048999999996, 0.0, 0.0, 0.0, 49.098048999999996, 0.0, 0.0, 0.0, 151.634596)",2
2021/09/06/13:45:41.656153,5540,1556456477,421028,gps,0,5,22.2983652,114.1755772,13.302,"(49.632025, 0.0, 0.0, 0.0, 49.632025, 0.0, 0.0, 0.0, 153.16537599999998)",2
2021/09/06/13:45:45.632371,5541,1556456478,420646,gps,0,5,22.2984692,114.1755363,16.216,"(51.136801, 0.0, 0.0, 0.0, 51.136801, 0.0, 0.0, 0.0, 156.075049)",2
2021/09/06/13:45:49.327849,5542,1556456479,420267,gps,0,5,22.2985606,114.1755349,16.693,"(51.2656, 0.0, 0.0, 0.0, 51.2656, 0.0, 0.0, 0.0, 153.462544)",2
2021/09/06/13:45:52.700441,5543,1556456480,419890,gps,0,5,22.2986393,114.1755569,16.421,"(50.59476900000001, 0.0, 0.0, 0.0, 50.59476900000001, 0.0, 0.0, 0.0, 154.480041)",2
2021/09/06/13:45:56.321314,5544,1556456481,419518,gps,0,5,22.2987202,114.1755696,14.927,"(50.197224999999996, 0.0, 0.0, 0.0, 50.197224999999996, 0.0, 0.0, 0.0, 158.105476)",2
2021/09/06/13:45:59.753943,5545,1556456482,419141,gps,0,5,22.2987962,114.1755992,14.019,"(48.636676, 0.0, 0.0, 0.0, 48.636676, 0.0, 0.0, 0.0, 160.427556)",2
2021/09/06/13:46:02.902875,5546,1556456483,418767,gps,0,5,22.2988895,114.1756289,10.35,"(38.71328400000001, 0.0, 0.0, 0.0, 38.71328400000001, 0.0, 0.0, 0.0, 129.777664)",2
2021/09/06/13:46:04.420232,5547,1556456484,418379,gps,0,5,22.2989523,114.1756795,13.45,"(36.168196, 0.0, 0.0, 0.0, 36.168196, 0.0, 0.0, 0.0, 125.843524)",2
2021/09/06/13:46:06.358991,5548,1556456485,418003,gps,0,5,22.2990123,114.1757194,11.638,"(32.512804, 0.0, 0.0, 0.0, 32.512804, 0.0, 0.0, 0.0, 117.35388900000001)",2
2021/09/06/13:46:09.187825,5549,1556456486,417625,gps,0,5,22.299075,114.1757422,10.988,"(30.658369, 0.0, 0.0, 0.0, 30.658369, 0.0, 0.0, 0.0, 111.260304)",2
2021/09/06/13:46:12.782297,5550,1556456487,417246,gps,0,5,22.2991341,114.175737,12.073,"(29.746115999999997, 0.0, 0.0, 0.0, 29.746115999999997, 0.0, 0.0, 0.0, 111.04944400000001)",2
2021/09/06/13:46:16.268478,5551,1556456488,416865,gps,0,5,22.2991794,114.1757296,13.527,"(29.170800999999997, 0.0, 0.0, 0.0, 29.170800999999997, 0.0, 0.0, 0.0, 113.103225)",2
2021/09/06/13:46:19.738100,5552,1556456489,416488,gps,0,5,22.2992101,114.1757374,13.267,"(29.975624999999997, 0.0, 0.0, 0.0, 29.975624999999997, 0.0, 0.0, 0.0, 114.661264)",2
2021/09/06/13:46:23.226170,5553,1556456490,416107,gps,0,5,22.299227,114.1757418,15.042,"(32.251041, 0.0, 0.0, 0.0, 32.251041, 0.0, 0.0, 0.0, 122.83288900000001)",2
2021/09/06/13:46:26.414684,5554,1556456491,415725,gps,0,5,22.2992363,114.1757368,17.071,"(35.700624999999995, 0.0, 0.0, 0.0, 35.700624999999995, 0.0, 0.0, 0.0, 133.749225)",2
2021/09/06/13:46:28.815084,5555,1556456492,415342,gps,0,5,22.2992414,114.1757387,19.299,"(39.790864, 0.0, 0.0, 0.0, 39.790864, 0.0, 0.0, 0.0, 146.79745599999998)",2
2021/09/06/13:46:29.737228,5556,1556456493,414961,gps,0,5,22.2992451,114.1757339,20.925,"(43.77145599999999, 0.0, 0.0, 0.0, 43.77145599999999, 0.0, 0.0, 0.0, 165.40532100000001)",2
2021/09/06/13:46:30.633685,5557,1556456494,414581,gps,0,5,22.2992472,114.1757307,22.548,"(47.844888999999995, 0.0, 0.0, 0.0, 47.844888999999995, 0.0, 0.0, 0.0, 190.274436)",2
2021/09/06/13:46:32.376270,5558,1556456495,414200,gps,0,5,22.2992484,114.1757298,24.32,"(52.649536000000005, 0.0, 0.0, 0.0, 52.649536000000005, 0.0, 0.0, 0.0, 219.454596)",2
2021/09/06/13:46:36.153454,5559,1556456496,413821,gps,0,5,22.2992502,114.1757263,25.14,"(57.35032900000001, 0.0, 0.0, 0.0, 57.35032900000001, 0.0, 0.0, 0.0, 252.619236)",2
2021/09/06/13:46:39.303919,5560,1556456497,413440,gps,0,5,22.2992593,114.1757136,26.216,"(57.274623999999996, 0.0, 0.0, 0.0, 57.274623999999996, 0.0, 0.0, 0.0, 287.709444)",2
2021/09/06/13:46:42.972824,5561,1556456498,413061,gps,0,5,22.2992621,114.1757153,26.675,"(62.504836, 0.0, 0.0, 0.0, 62.504836, 0.0, 0.0, 0.0, 326.48876099999995)",2
